id,username,content,rating,date,country,time_using_app
1188332,Astral Comics & Games,Would like a way to run multiple layers of discounts on the POS.,4,"September 28, 2023",United States,Almost 3 years using the app
1266124,A L D A & R O M E R A  ,Love this app,5,"December 26, 2023",Colombia,Over 3 years using the app
1190585,The Posh Peach,User friendly,5,"October 2, 2023",United States,Over 6 years using the app
1239825,Waiwaolani,Convenient and easy,5,"November 24, 2023",United States,About 2 years using the app
1230112,Graphic-Poetry Stationery Shop,Easy to navigate,5,"November 14, 2023",United States,About 3 years using the app
1232328,CoastalCastings,It was quick and easy to set up,5,"November 16, 2023",United States,4 months using the app
1178636,Ferropolis,"TERRIBLE APP, doesnt work in PC only in expensives equipments",1,"September 17, 2023",Peru,Over 2 years using the app
1227798,Plug's Sweet Tooth,Love it. Best we’ve ever used,5,"November 12, 2023",United States,9 months using the app
1228673,Grace To You 618,I love the ease of use and it's dependable.,5,"November 13, 2023",United States,6 months using the app
1187966,Sara Bird Tattoo,"Muito bom, prático e útil. Utilizamos todos os dias para vendas presencialmente",5,"September 28, 2023",Portugal,About 2 years using the app
1257603,Tebeur Fashion & Accessories ,So far i love it. Easy professional and quick,4,"December 14, 2023",United States,2 months using the app
1167413,HANAMARU JAPANESE MARKETPLACE,very great APP. much help my store !,5,"September 2, 2023",United States,Over 1 year using the app
1188942,Edible Landscaping,Nothing special. Works as it should.,4,"September 29, 2023",United States,About 1 year using the app
1266472,ejbrowncigars,Easy to use.,5,"December 26, 2023",United States,11 months using the app
1187283,Heroes Beauty,It is so easy to use!,5,"September 27, 2023",United States,About 7 years using the app
1235518,Sister Birkin ,"Fácil de usar y el perfecto complemento para mi tienda Shopify online. Gestiona muy bien los stocks y es bastante completa en su versión gratuita . Hecho en falta poder cambiar el número de caja registradora manualmente ( la app lo hace por ti , en función del dispositivo en el que accedas a Shopify  POS ) , ya que algunas veces teb¡nemos que atender 2 personas con dispositivos diferentes , pero la caja es la misma.",3,"November 20, 2023",Spain,About 4 years using the app
1223593,Tongariro National Troutcentre,"A great app, fully recommend it.",5,"November 8, 2023",New Zealand,About 2 years using the app
1211064,Protein Depot,"A veces se desincroniza el lector de códigos de barras y ese tipo de accesorios no los envían a méxico, ya debería haber esa tecnología fácil de obtener en mexico para nuestras tiendas físicas, yo tuve que pedirle a un pariente en texas que me enviara el lector de códigos de barras y nos ha ayudado bastante a cobrar en las tiendas",5,"October 25, 2023",Mexico,About 1 year using the app
1269858,Korea Cosmetics BN,great app,5,"December 31, 2023",Brunei,Over 1 year using the app
1189593,Rose d'Olive,tres bien le seule chose est que je ne suis pas capable de faire des changements sur le produits en batch comme par exemple retirer quelque produits d'un canal de vente,5,"September 30, 2023",Canada,8 months using the app
1177810,COMFORTWIZ,I love shopify,5,"September 15, 2023",United States,Over 1 year using the app
1182672,Paradigm Spirits Co.,"Flexible, reliable. Not a fan of new card reader however.",3,"September 22, 2023",Canada,Over 2 years using the app
1225480,The Outlet Station,super,5,"November 9, 2023",United States,Almost 4 years using the app
